(11, 15, 24)
(11, 15, 24)
(11, 15, 24)
(11, 15, 24)
(11, 15, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(12, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 16, 25)
(11, 17, 25)
(12, 17, 25)
(12, 17, 26)
(12, 17, 26)
(12, 17, 26)
(12, 17, 25)
(12, 17, 25)
(12, 17, 25)
(12, 17, 25)
(12, 17, 25)
(12, 17, 25)
(12, 17, 25)
(12, 16, 25)
(12, 16, 24)
(11, 16, 24)
(11, 16, 24)
(11, 16, 24)
(11, 16, 24)
(11, 16, 24)
(11, 16, 24)
(11, 16, 23)
(11, 15, 23)
(10, 15, 23)
(10, 15, 23)
(10, 15, 23)
(10, 15, 23)
(10, 15, 23)
(10, 15, 23)
(10, 15, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 23)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(10, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 22)
(9, 14, 21)
(9, 14, 21)
(9, 14, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
(9, 13, 21)
