(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(81, 37, 36)
(81, 37, 36)
(81, 37, 36)
(80, 36, 35)
(77, 41, 41)
(107, 96, 98)
(128, 128, 129)
(132, 133, 135)
(132, 133, 135)
(132, 133, 135)
(130, 130, 131)
(123, 120, 121)
(83, 59, 59)
(77, 36, 35)
(80, 37, 36)
(81, 37, 35)
(81, 37, 35)
(81, 37, 35)
(81, 37, 35)
(81, 37, 35)
(81, 37, 35)
(81, 37, 35)
(81, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(81, 37, 36)
(81, 37, 35)
(81, 37, 36)
(81, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(81, 37, 36)
(81, 37, 35)
(81, 37, 35)
(81, 37, 35)
(81, 37, 36)
(81, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(81, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(82, 37, 36)
(83, 38, 37)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(84, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(84, 38, 37)
(84, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(84, 38, 37)
(84, 38, 37)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 37)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 37)
(83, 38, 37)
(83, 38, 37)
(84, 38, 37)
(83, 38, 37)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(82, 37, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(83, 38, 36)
(82, 37, 36)
(82, 37, 36)
(22, 14, 13)
(22, 13, 13)
(46, 44, 49)
(60, 61, 71)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(60, 68, 73)
(40, 45, 46)
(11, 12, 6)
(11, 13, 6)
(10, 12, 6)
(17, 18, 10)
(22, 24, 15)
(20, 22, 13)
(9, 9, 5)
(1, 1, 0)
(2, 2, 1)
(4, 4, 2)
(8, 8, 4)
(9, 10, 4)
(4, 4, 2)
(4, 4, 1)
(5, 5, 3)
(10, 10, 5)
(15, 15, 9)
(18, 19, 11)
(18, 19, 11)
(11, 12, 6)
(6, 6, 3)
(0, 0, 0)
(0, 0, 0)
(3, 3, 1)
(7, 8, 4)
(7, 8, 4)
(4, 4, 1)
(2, 3, 1)
(11, 12, 6)
(21, 23, 13)
(22, 24, 15)
(22, 24, 14)
(15, 19, 10)
(15, 18, 9)
(15, 17, 9)
(12, 13, 6)
(8, 9, 4)
(10, 11, 6)
(19, 20, 12)
(24, 26, 17)
(20, 23, 14)
(12, 13, 7)
(6, 7, 3)
(5, 6, 2)
(6, 6, 3)
(8, 8, 4)
(9, 10, 5)
(13, 14, 8)
(16, 18, 10)
(22, 24, 15)
(22, 25, 16)
(22, 25, 16)
(24, 26, 17)
(20, 23, 15)
(15, 18, 10)
(5, 6, 3)
(3, 3, 1)
(4, 4, 1)
(4, 5, 2)
(6, 6, 3)
(12, 13, 8)
(22, 22, 14)
(24, 25, 17)
(20, 21, 13)
(11, 12, 6)
(5, 5, 3)
(6, 6, 3)
(13, 14, 8)
(17, 19, 11)
(16, 18, 11)
(12, 13, 6)
(3, 4, 2)
(0, 1, 0)
(1, 1, 0)
(3, 4, 2)
(8, 10, 4)
(14, 16, 9)
(18, 20, 12)
(12, 13, 8)
(4, 6, 3)
(6, 8, 4)
(17, 19, 12)
(23, 26, 16)
(23, 26, 16)
(16, 19, 10)
(14, 16, 9)
(13, 15, 8)
(13, 15, 8)
(16, 17, 10)
(15, 16, 9)
(8, 9, 5)
(4, 5, 3)
(9, 10, 5)
(17, 19, 11)
(17, 19, 12)
(15, 17, 10)
(17, 19, 11)
(23, 24, 15)
(24, 25, 16)
(23, 24, 15)
(18, 19, 12)
(11, 13, 6)
(5, 6, 3)
(4, 4, 2)
(3, 4, 1)
(4, 4, 1)
(6, 6, 3)
(13, 14, 8)
(21, 22, 13)
(23, 24, 15)
(18, 19, 12)
(15, 16, 9)
(15, 15, 9)
(18, 19, 12)
(18, 19, 12)
(20, 22, 14)
(24, 25, 17)
(23, 24, 16)
(13, 15, 8)
(4, 4, 2)
(2, 2, 1)
(6, 6, 3)
(15, 15, 9)
(12, 13, 7)
(6, 6, 3)
(4, 4, 1)
(5, 4, 2)
(9, 9, 4)
(15, 15, 8)
(17, 18, 10)
(8, 8, 4)
(2, 1, 0)
(4, 4, 2)
(16, 17, 10)
(22, 24, 15)
(23, 24, 16)
(16, 17, 10)
(8, 8, 4)
(4, 4, 2)
(3, 3, 1)
(3, 3, 1)
(2, 2, 1)
(3, 3, 1)
(8, 8, 4)
(18, 19, 11)
(19, 20, 12)
(11, 12, 6)
(1, 1, 0)
(2, 2, 1)
(8, 8, 4)
(15, 16, 8)
(17, 19, 11)
(15, 16, 10)
(10, 11, 6)
(12, 12, 6)
(14, 15, 8)
(14, 15, 9)
(9, 9, 4)
(4, 4, 2)
(6, 6, 3)
(12, 13, 7)
(17, 19, 11)
(19, 22, 13)
(22, 24, 15)
(23, 26, 16)
(21, 24, 15)
(20, 22, 14)
(20, 22, 14)
(19, 21, 13)
(18, 20, 12)
(13, 15, 8)
(6, 6, 3)
(2, 2, 1)
(2, 3, 1)
(8, 8, 4)
(13, 14, 8)
(18, 20, 12)
(12, 13, 8)
(5, 5, 2)
(4, 4, 1)
(6, 6, 3)
(14, 15, 8)
(20, 22, 13)
(22, 24, 15)
(20, 21, 13)
(12, 13, 7)
(6, 6, 3)
(3, 3, 1)
(8, 8, 4)
(18, 19, 12)
(22, 23, 14)
(19, 20, 12)
(13, 15, 8)
(14, 15, 9)
(15, 17, 9)
(13, 15, 8)
(8, 9, 4)
(4, 4, 2)
(1, 1, 0)
(3, 3, 1)
(6, 8, 3)
(12, 14, 6)
(12, 15, 7)
(9, 10, 5)
(5, 6, 3)
(5, 6, 2)
(10, 12, 6)
(17, 19, 10)
(20, 22, 13)
(21, 23, 14)
(18, 20, 12)
(12, 13, 6)
(6, 6, 3)
(4, 5, 1)
(5, 6, 2)
(5, 6, 3)
(11, 12, 6)
(10, 11, 6)
(6, 6, 3)
(6, 6, 3)
(12, 13, 7)
(20, 20, 13)
(22, 24, 15)
(24, 24, 16)
(23, 24, 15)
(22, 24, 15)
(17, 19, 11)
(12, 13, 7)
(6, 7, 3)
(10, 10, 5)
(16, 18, 10)
(20, 22, 13)
(20, 22, 13)
(18, 20, 12)
(16, 18, 10)
(18, 20, 12)
(19, 20, 12)
(19, 20, 12)
(17, 19, 11)
(15, 17, 10)
(12, 12, 6)
(4, 4, 2)
(7, 8, 4)
(16, 18, 10)
(17, 19, 11)
(15, 17, 10)
(15, 17, 10)
(12, 12, 6)
(4, 4, 2)
(4, 4, 1)
(7, 8, 4)
(9, 10, 5)
(11, 13, 6)
(13, 15, 8)
(15, 17, 10)
(19, 20, 13)
(20, 20, 13)
(15, 17, 10)
(13, 15, 8)
(11, 12, 6)
(8, 10, 4)
(5, 6, 3)
(10, 10, 6)
(18, 19, 12)
(24, 25, 17)
(16, 18, 11)
(6, 6, 3)
(8, 8, 4)
(16, 17, 10)
(17, 19, 11)
(13, 14, 8)
(7, 8, 4)
(8, 9, 4)
(15, 16, 10)
(16, 17, 10)
(13, 13, 8)
(13, 13, 8)
(15, 16, 10)
(15, 15, 9)
(10, 11, 6)
(5, 6, 3)
(4, 4, 1)
(5, 6, 2)
(9, 10, 4)
(16, 18, 10)
(13, 14, 8)
(6, 6, 3)
(2, 2, 1)
(1, 1, 0)
(6, 7, 3)
(13, 14, 8)
(17, 19, 11)
(19, 20, 12)
(16, 18, 10)
(11, 12, 6)
(5, 5, 2)
(11, 12, 6)
(21, 23, 15)
(24, 25, 16)
(18, 20, 12)
(4, 4, 2)
(3, 3, 1)
(8, 8, 4)
(13, 15, 8)
(15, 17, 9)
(13, 14, 7)
(12, 13, 6)
(17, 19, 10)
(20, 22, 13)
(20, 22, 13)
(19, 22, 13)
(16, 19, 11)
(16, 18, 10)
(17, 18, 10)
(17, 19, 11)
(14, 15, 9)
(9, 10, 5)
(7, 8, 4)
(8, 9, 4)
(12, 13, 6)
(12, 13, 7)
(8, 10, 5)
(7, 8, 4)
(12, 13, 7)
(17, 19, 11)
(17, 19, 11)
(10, 11, 6)
(4, 4, 2)
(5, 6, 3)
(10, 11, 6)
(6, 8, 4)
(3, 4, 1)
(6, 7, 3)
(11, 13, 6)
(15, 18, 10)
(18, 19, 12)
(18, 20, 13)
(19, 21, 13)
(19, 21, 13)
(14, 15, 8)
(6, 6, 2)
(5, 5, 1)
(3, 3, 1)
(1, 2, 0)
(2, 3, 1)
(7, 8, 4)
(10, 10, 6)
(7, 8, 4)
(6, 6, 3)
(10, 11, 6)
(12, 14, 8)
(11, 13, 7)
(6, 6, 3)
(3, 4, 1)
(4, 4, 1)
(5, 6, 3)
(7, 8, 4)
(8, 9, 5)
(8, 9, 5)
(8, 9, 5)
(8, 9, 4)
(9, 10, 5)
(10, 11, 6)
(8, 9, 5)
(6, 6, 3)
(6, 7, 3)
(6, 8, 4)
(7, 8, 4)
(6, 8, 3)
(6, 8, 3)
(7, 8, 4)
(9, 10, 5)
(11, 12, 7)
(10, 10, 6)
(6, 6, 4)
(7, 8, 4)
(13, 14, 8)
(14, 16, 9)
(9, 10, 6)
(4, 5, 2)
(4, 4, 2)
(3, 3, 1)
(1, 1, 0)
(1, 1, 1)
(5, 5, 3)
(10, 11, 7)
(15, 16, 9)
(15, 16, 9)
(13, 14, 9)
(14, 15, 9)
(13, 14, 9)
(10, 10, 5)
(9, 10, 5)
(12, 13, 7)
(11, 12, 6)
(7, 7, 3)
(3, 4, 1)
(2, 2, 1)
(4, 4, 1)
(7, 7, 3)
(8, 9, 5)
(9, 9, 5)
(10, 11, 6)
(15, 17, 9)
(15, 18, 11)
(11, 12, 7)
(5, 5, 3)
(9, 10, 5)
(15, 16, 9)
(16, 17, 9)
(15, 16, 9)
(10, 11, 5)
(5, 5, 2)
(1, 1, 0)
(0, 0, 0)
(0, 0, 0)
(3, 4, 1)
(13, 16, 8)
(17, 18, 10)
(16, 17, 9)
(7, 7, 3)
(3, 4, 1)
(6, 7, 3)
(7, 8, 4)
(9, 11, 5)
(9, 10, 5)
(8, 8, 4)
(8, 10, 5)
(8, 9, 5)
(3, 3, 1)
(1, 1, 0)
(2, 2, 1)
(8, 8, 4)
(17, 18, 10)
(16, 17, 10)
(7, 7, 3)
(2, 2, 1)
(0, 0, 0)
(1, 1, 1)
(5, 5, 2)
(10, 10, 6)
(12, 13, 6)
(14, 15, 8)
(18, 18, 11)
(20, 21, 13)
(19, 21, 13)
(16, 18, 10)
(16, 18, 11)
(17, 19, 11)
(16, 18, 11)
(18, 20, 12)
(20, 21, 13)
(16, 18, 10)
(6, 6, 2)
(3, 3, 1)
(4, 3, 1)
(3, 2, 1)
(2, 1, 0)
(5, 5, 2)
(8, 9, 4)
(7, 7, 4)
(7, 7, 4)
(13, 15, 8)
(21, 23, 15)
(23, 25, 15)
(16, 18, 10)
(7, 7, 3)
(4, 5, 2)
(8, 10, 4)
(15, 16, 10)
(20, 21, 13)
(20, 22, 13)
(19, 22, 13)
(14, 16, 9)
(8, 9, 4)
(2, 2, 1)
(2, 2, 1)
(6, 7, 4)
(7, 8, 4)
(5, 6, 2)
(2, 3, 1)
(2, 2, 0)
(2, 2, 1)
(4, 4, 2)
(7, 8, 4)
(11, 12, 6)
(9, 10, 5)
(5, 6, 2)
(5, 5, 2)
(7, 8, 4)
(11, 12, 6)
(11, 12, 6)
(10, 12, 6)
(8, 9, 5)
(9, 10, 5)
(13, 13, 7)
(14, 16, 8)
(9, 9, 5)
(10, 10, 6)
(15, 17, 9)
(21, 23, 14)
(24, 25, 15)
(21, 22, 13)
(15, 17, 10)
(9, 10, 5)
(5, 6, 2)
(6, 6, 3)
(11, 11, 6)
(14, 15, 8)
(12, 13, 6)
(16, 17, 10)
(22, 24, 15)
(22, 24, 15)
(10, 11, 6)
(1, 2, 1)
(1, 2, 1)
(3, 4, 2)
(11, 13, 7)
(15, 17, 9)
(13, 16, 7)
(11, 13, 6)
(8, 9, 4)
(4, 5, 2)
(3, 3, 1)
(4, 5, 2)
