(20, 10, 10)
(19, 10, 10)
(13, 6, 8)
(21, 11, 10)
(19, 10, 10)
(19, 9, 9)
(17, 8, 8)
(17, 8, 8)
(19, 9, 9)
(19, 9, 9)
(19, 10, 9)
(11, 13, 7)
(14, 16, 9)
(17, 18, 10)
(17, 19, 10)
(18, 19, 12)
(13, 15, 8)
(10, 11, 6)
(11, 13, 6)
(10, 12, 6)
(15, 15, 8)
(21, 22, 14)
(22, 24, 15)
(13, 15, 8)
(2, 2, 1)
(1, 1, 0)
(3, 3, 1)
(6, 6, 3)
(10, 11, 5)
(6, 8, 3)
(4, 4, 1)
(4, 4, 2)
(8, 8, 4)
(11, 12, 6)
(15, 16, 9)
(16, 17, 10)
(15, 15, 9)
(9, 9, 5)
(2, 3, 1)
(0, 0, 0)
(4, 4, 2)
(12, 13, 7)
(15, 16, 9)
(10, 12, 6)
(4, 4, 1)
(10, 10, 5)
(17, 19, 11)
(19, 20, 12)
(15, 17, 9)
(10, 12, 6)
(12, 14, 7)
(17, 20, 11)
(20, 22, 13)
(15, 17, 10)
(10, 11, 6)
(13, 15, 8)
(21, 24, 14)
(20, 24, 14)
(10, 12, 6)
(5, 6, 2)
(3, 4, 1)
(3, 3, 1)
(1, 1, 0)
(1, 1, 0)
(2, 3, 1)
(8, 8, 4)
(18, 19, 11)
(20, 22, 13)
(18, 20, 11)
(17, 19, 11)
(18, 19, 11)
(19, 21, 12)
(14, 15, 8)
(10, 10, 5)
(7, 8, 4)
(6, 6, 3)
(3, 4, 1)
(4, 4, 2)
(13, 14, 8)
(24, 24, 16)
(24, 25, 17)
(20, 22, 13)
(12, 13, 7)
(13, 15, 9)
(19, 22, 13)
(24, 26, 17)
(26, 28, 19)
(25, 27, 18)
(23, 26, 17)
(20, 22, 14)
(15, 17, 10)
(10, 10, 6)
(8, 8, 4)
(13, 15, 8)
(19, 20, 12)
(18, 19, 12)
(10, 12, 6)
(6, 8, 4)
(10, 11, 6)
(15, 17, 10)
(9, 10, 5)
(6, 7, 3)
(2, 3, 1)
(1, 1, 0)
(2, 2, 1)
(10, 10, 5)
(20, 22, 13)
(20, 22, 13)
(17, 19, 10)
(12, 13, 6)
(8, 10, 4)
(13, 14, 8)
(18, 19, 11)
(19, 20, 12)
(14, 15, 9)
(12, 12, 6)
(10, 11, 6)
(6, 8, 3)
(4, 4, 1)
(7, 8, 4)
(13, 14, 8)
(17, 19, 10)
(20, 21, 12)
(15, 15, 8)
(4, 4, 2)
(3, 2, 1)
(5, 4, 2)
(15, 16, 8)
(24, 26, 16)
(25, 27, 18)
(24, 26, 17)
(20, 22, 13)
(12, 13, 8)
(5, 5, 3)
(3, 3, 1)
(3, 3, 1)
(3, 3, 1)
(8, 9, 4)
(10, 12, 6)
(12, 13, 7)
(13, 14, 8)
(10, 11, 6)
(4, 5, 3)
(1, 1, 0)
(1, 1, 0)
(3, 3, 1)
(8, 9, 4)
(13, 15, 8)
(19, 21, 13)
(22, 24, 15)
(19, 20, 12)
(8, 9, 4)
(1, 1, 0)
(0, 0, 0)
(4, 5, 2)
(11, 13, 6)
(13, 14, 8)
(9, 10, 4)
(9, 10, 4)
(11, 12, 6)
(11, 12, 6)
(7, 7, 5)
(5, 5, 4)
(7, 7, 5)
(74, 84, 61)
(73, 84, 61)
(73, 84, 61)
(74, 84, 61)
(74, 84, 61)
(73, 83, 61)
(73, 84, 61)
(74, 84, 61)
(74, 84, 61)
(73, 83, 61)
(73, 83, 61)
(73, 83, 61)
(73, 84, 61)
(74, 84, 61)
(75, 85, 62)
(74, 84, 61)
(73, 83, 61)
(73, 83, 61)
(74, 85, 62)
(76, 87, 63)
(77, 88, 64)
(76, 87, 64)
(75, 85, 62)
(72, 80, 62)
(105, 109, 104)
(128, 129, 130)
(132, 133, 135)
(132, 133, 135)
(132, 133, 135)
(130, 131, 132)
(123, 125, 124)
(80, 86, 74)
(72, 82, 59)
(75, 85, 61)
(75, 86, 62)
(74, 85, 62)
(74, 85, 62)
(75, 86, 62)
(75, 86, 62)
(74, 84, 61)
(73, 83, 61)
(73, 83, 61)
(73, 84, 61)
(75, 85, 62)
(77, 88, 63)
(77, 88, 64)
(77, 88, 64)
(77, 87, 63)
(76, 86, 63)
(74, 85, 62)
(74, 84, 61)
(74, 84, 61)
(75, 86, 62)
(76, 87, 63)
(77, 87, 63)
(75, 85, 62)
(74, 84, 61)
(74, 85, 62)
(76, 87, 63)
(78, 88, 64)
(77, 88, 64)
(76, 87, 63)
(74, 85, 61)
(73, 84, 61)
(74, 84, 61)
(75, 86, 62)
(75, 86, 62)
(74, 84, 62)
(74, 84, 61)
(73, 83, 61)
(73, 83, 61)
(73, 83, 61)
(74, 84, 61)
(75, 86, 62)
(75, 86, 62)
(74, 84, 61)
(74, 84, 61)
(75, 86, 62)
(75, 86, 62)
(74, 85, 62)
(74, 85, 62)
(74, 84, 61)
(73, 84, 61)
(73, 83, 61)
(73, 84, 61)
(74, 84, 61)
(75, 85, 62)
(75, 85, 62)
(75, 86, 62)
(76, 87, 63)
(77, 88, 63)
(77, 88, 64)
(76, 87, 63)
(75, 86, 62)
(75, 86, 62)
(75, 86, 62)
(74, 85, 62)
(74, 84, 61)
(73, 84, 61)
(73, 84, 61)
(74, 85, 62)
(77, 87, 63)
(77, 88, 64)
(76, 87, 63)
(74, 84, 61)
(73, 84, 61)
(74, 84, 61)
(74, 84, 61)
(73, 84, 61)
(74, 84, 61)
(75, 85, 62)
(75, 86, 62)
(75, 86, 62)
(76, 86, 63)
(75, 86, 62)
(75, 86, 62)
(75, 85, 62)
(75, 86, 62)
(75, 86, 62)
(76, 87, 63)
(77, 87, 63)
(76, 87, 63)
(76, 87, 63)
(75, 86, 62)
(75, 86, 62)
(76, 87, 63)
(78, 88, 64)
(77, 88, 64)
(76, 87, 63)
(74, 84, 61)
(73, 83, 61)
(73, 84, 61)
(74, 84, 61)
(74, 84, 61)
(74, 84, 61)
(74, 85, 61)
(75, 86, 62)
(76, 87, 63)
(77, 87, 63)
(77, 88, 64)
(77, 88, 64)
(77, 88, 64)
(76, 87, 63)
(76, 86, 62)
(75, 86, 62)
(75, 85, 62)
(73, 84, 61)
(73, 83, 61)
(73, 83, 61)
(73, 83, 61)
(73, 84, 61)
(75, 86, 62)
(77, 88, 64)
(77, 88, 64)
(76, 87, 63)
(75, 85, 62)
(75, 86, 62)
(77, 88, 64)
(77, 88, 63)
(76, 86, 63)
(74, 84, 61)
(73, 84, 61)
(74, 85, 62)
(75, 85, 62)
(75, 85, 62)
(76, 86, 62)
(77, 87, 63)
(76, 87, 63)
(75, 86, 62)
(75, 86, 62)
(75, 85, 62)
(74, 85, 62)
(74, 84, 61)
(73, 84, 61)
(74, 84, 61)
(75, 86, 62)
(75, 85, 62)
(74, 85, 61)
(75, 85, 62)
(75, 86, 62)
(75, 86, 62)
(74, 85, 61)
(73, 84, 61)
(73, 83, 61)
(74, 84, 61)
(75, 86, 62)
(76, 87, 63)
(76, 87, 63)
(76, 87, 63)
(75, 86, 62)
(74, 84, 61)
(74, 85, 62)
(75, 86, 62)
(75, 86, 62)
(76, 87, 63)
(76, 87, 63)
(76, 87, 63)
(75, 86, 62)
(75, 85, 62)
(75, 85, 62)
(74, 85, 62)
(74, 84, 61)
(73, 84, 61)
(73, 84, 61)
(74, 85, 62)
(75, 86, 62)
(76, 87, 63)
(75, 86, 62)
(75, 85, 62)
(75, 85, 62)
(75, 86, 62)
(75, 86, 62)
(75, 86, 62)
(76, 86, 62)
(75, 85, 62)
(74, 84, 61)
(74, 85, 61)
(74, 85, 62)
(75, 86, 62)
(76, 87, 63)
(76, 87, 63)
(76, 87, 63)
(76, 87, 63)
(76, 87, 63)
(75, 86, 62)
(74, 85, 62)
(73, 84, 61)
(73, 84, 61)
(73, 83, 61)
(74, 84, 61)
(76, 86, 63)
(77, 87, 63)
(76, 87, 63)
(13, 14, 10)
(9, 10, 7)
(11, 12, 8)
(8, 9, 5)
(5, 6, 3)
(2, 3, 1)
(1, 2, 1)
(4, 5, 2)
(6, 7, 3)
(5, 6, 3)
(1, 1, 0)
(1, 1, 0)
(1, 1, 1)
(1, 1, 1)
(2, 2, 1)
(7, 7, 3)
(11, 11, 6)
(9, 10, 5)
(7, 8, 4)
(6, 7, 3)
(5, 5, 3)
(5, 5, 2)
(5, 5, 2)
(5, 5, 2)
(4, 5, 2)
(5, 5, 2)
(8, 9, 5)
(11, 13, 7)
(13, 14, 8)
(13, 15, 8)
(9, 9, 5)
(3, 3, 1)
(1, 1, 0)
(3, 3, 1)
(6, 6, 3)
(11, 12, 7)
(17, 18, 11)
(18, 19, 11)
(17, 19, 11)
(14, 16, 9)
(12, 12, 7)
(9, 9, 5)
(9, 9, 4)
(8, 7, 3)
(7, 7, 3)
(9, 10, 5)
(12, 13, 7)
(17, 19, 11)
(19, 21, 13)
(20, 21, 14)
(14, 16, 9)
(6, 6, 3)
(3, 3, 1)
(4, 5, 2)
(8, 8, 4)
(8, 9, 4)
(6, 7, 3)
(4, 5, 2)
(5, 6, 2)
(7, 8, 4)
(8, 9, 5)
(9, 10, 5)
(11, 12, 6)
(36, 41, 44)
(51, 58, 67)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(51, 58, 67)
(35, 40, 43)
(11, 11, 6)
(6, 8, 4)
(4, 5, 2)
(4, 4, 2)
(7, 8, 4)
(9, 9, 5)
(4, 4, 1)
(1, 1, 0)
(7, 7, 4)
(15, 17, 10)
(21, 23, 15)
(18, 21, 13)
(12, 13, 7)
(4, 5, 1)
(1, 1, 1)
(1, 1, 0)
(1, 0, 0)
(1, 1, 0)
(1, 1, 0)
(1, 1, 0)
(1, 1, 0)
(2, 2, 0)
(4, 5, 2)
(8, 9, 5)
(10, 11, 5)
(5, 6, 2)
(4, 5, 2)
(4, 5, 2)
(10, 11, 5)
(18, 21, 12)
(21, 22, 13)
(19, 22, 12)
(14, 15, 8)
(8, 8, 4)
(4, 4, 2)
(2, 2, 1)
(0, 1, 0)
(1, 1, 0)
(1, 2, 0)
(3, 4, 2)
(8, 9, 5)
(12, 13, 8)
(16, 17, 10)
(18, 20, 12)
(15, 18, 10)
(10, 11, 5)
(9, 10, 5)
(13, 14, 8)
(13, 15, 8)
(14, 15, 8)
(16, 18, 10)
(19, 22, 12)
(19, 23, 13)
(20, 24, 14)
(24, 27, 16)
(26, 29, 17)
(23, 25, 16)
(14, 16, 9)
(0, 1, 0)
(0, 0, 0)
(0, 0, 0)
(0, 0, 0)
(1, 1, 0)
(10, 12, 7)
(20, 23, 14)
(19, 22, 13)
(17, 19, 10)
(18, 20, 11)
